#Npart= 1728
#ID,	x,	y,	z,	vx,	vy,	vz,	fx,	fy,	fz
 1283 	7.038903e+00 	-2.962960e-01 	5.927518e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1284 	-1.445159e+00 	4.346116e+00 	1.386103e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1285 	-9.518684e+00 	1.020260e+01 	-7.901433e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1286 	-6.879399e+00 	4.664153e+00 	-1.107661e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1287 	-7.188163e+00 	-9.625448e+00 	-6.931510e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1288 	7.230183e+00 	5.939116e+00 	-5.593654e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1289 	2.724607e+00 	-5.078796e+00 	6.130950e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1290 	-1.169223e+00 	-4.627047e+00 	2.954019e-01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1291 	4.278703e+00 	-6.712931e+00 	-9.906084e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1292 	7.530178e+00 	8.225154e+00 	-2.125143e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1293 	-3.924718e+00 	9.576168e+00 	6.477001e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1294 	-6.043078e+00 	2.692879e-01 	-8.764184e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1295 	-9.847049e+00 	-5.814762e+00 	-7.419906e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1296 	9.717830e+00 	-5.703680e+00 	2.774972e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1297 	4.817517e+00 	8.380067e+00 	-1.512732e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1298 	8.421685e+00 	-2.157711e+00 	-8.920984e-01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1299 	-6.487381e+00 	1.159172e+00 	-5.431644e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1300 	-9.840275e+00 	2.549890e+00 	-2.660212e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1301 	-9.721230e+00 	8.187577e+00 	1.833649e-01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1302 	2.791246e+00 	4.456410e+00 	6.732308e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1303 	-7.339454e-01 	3.889164e-01 	8.185706e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1304 	1.536138e+00 	-2.289110e+00 	-9.091245e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1305 	1.019546e+01 	7.268645e+00 	4.140092e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1306 	2.356986e+00 	9.554086e+00 	6.652299e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1307 	1.533850e+00 	7.267980e+00 	4.265031e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1308 	-5.074483e+00 	1.820893e+00 	1.785162e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1309 	5.756390e+00 	-8.844316e+00 	-8.367570e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1310 	-6.451074e+00 	6.051358e+00 	-9.167414e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1311 	-9.507881e+00 	2.056917e+00 	-8.444336e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1312 	-1.103524e+00 	3.515118e+00 	-1.723635e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1313 	-5.084363e+00 	-3.165560e+00 	3.775464e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1314 	-9.580470e+00 	-9.967576e+00 	8.321575e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1315 	-7.786684e+00 	-7.395328e+00 	5.049605e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1316 	-9.985109e-01 	-1.104616e+00 	1.182758e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1317 	-1.141316e+00 	5.141809e+00 	-1.702165e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1318 	6.314331e+00 	9.817132e+00 	-3.132893e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1319 	8.500582e+00 	-5.666145e+00 	-1.018827e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1320 	-4.437027e+00 	-5.754039e+00 	6.414257e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1321 	3.803524e+00 	-2.082324e+00 	-9.949496e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1322 	-4.775407e+00 	-1.027293e+01 	3.365397e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1323 	-5.574998e+00 	3.738253e+00 	1.029342e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1324 	-9.759661e+00 	5.387738e+00 	3.806307e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1325 	-8.955483e+00 	-8.898288e+00 	-2.388481e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1326 	2.857709e+00 	-7.551691e+00 	2.139618e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1327 	-4.241064e-01 	6.585971e+00 	4.774402e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1328 	1.399647e-01 	-6.534289e+00 	-8.871929e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1329 	-3.536951e+00 	-8.949651e+00 	-8.568687e-01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1330 	3.037222e+00 	-2.031694e+00 	6.512206e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1331 	-9.346967e+00 	7.235652e+00 	7.337006e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1332 	1.015642e+01 	-8.952588e+00 	-7.529573e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1333 	8.851571e+00 	4.016084e+00 	-6.698516e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1334 	7.061752e-01 	-9.311556e+00 	8.790800e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1335 	-8.669136e+00 	-8.852880e-01 	2.863481e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1336 	-6.442441e+00 	9.723728e+00 	3.805472e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1337 	-5.310710e+00 	-1.056299e+00 	3.939539e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1338 	-7.987057e+00 	-7.183257e+00 	6.310301e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1339 	-6.020617e+00 	3.119392e+00 	6.281270e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1340 	-6.789672e+00 	-6.905022e+00 	-2.210143e-01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1341 	-9.416527e+00 	-7.840601e+00 	-6.204383e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1342 	-2.503138e+00 	-6.426043e+00 	-4.796799e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1343 	-1.311941e+00 	-4.209676e+00 	7.259409e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1344 	-1.404690e+00 	1.326627e+00 	-4.609037e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1345 	-3.562133e+00 	3.285710e+00 	-6.003426e-01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1346 	-7.240551e+00 	-7.085712e+00 	-9.195096e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1347 	7.635618e+00 	9.396491e+00 	2.476129e-01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1348 	-4.766968e+00 	-3.732522e+00 	1.111631e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1349 	-3.219701e+00 	-7.759357e+00 	-5.419134e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1350 	-7.964607e+00 	6.864726e+00 	1.792691e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1351 	4.716655e+00 	-8.761344e+00 	3.470354e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1352 	2.663961e+00 	-9.765152e+00 	-9.809385e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1353 	-6.358330e+00 	1.225409e+00 	1.009329e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1354 	-8.622129e+00 	1.254283e+00 	-5.607822e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1355 	1.660906e+00 	5.685258e+00 	-7.393474e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1356 	-5.644131e+00 	-9.678257e+00 	4.686972e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1357 	-3.610035e+00 	-3.059322e+00 	9.468692e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1358 	3.692421e+00 	-2.001703e+00 	5.621397e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1359 	-8.672367e+00 	5.711958e+00 	-1.726517e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1360 	2.251316e-01 	-2.503588e-02 	-4.387862e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1361 	-5.940535e+00 	-9.353314e-01 	-3.779744e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1362 	7.969890e+00 	7.440257e+00 	-3.690679e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1363 	-1.022567e+01 	1.480967e+00 	-7.828545e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1364 	2.491802e-01 	8.557773e+00 	-2.089807e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1365 	6.987287e+00 	-8.816446e+00 	9.548464e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1366 	-8.328137e+00 	4.364479e+00 	-3.787413e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1367 	1.965916e+00 	-1.540897e+00 	9.619070e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1368 	-4.545781e-01 	-1.668788e+00 	-6.013192e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1369 	-9.601392e+00 	-1.597416e+00 	-4.108994e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1370 	8.969838e+00 	-8.837527e-01 	-7.362187e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1371 	-5.292352e+00 	-1.861970e+00 	8.441599e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1372 	8.113721e+00 	8.141312e-01 	-4.653207e-01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1373 	2.874337e+00 	-5.150139e+00 	-1.526754e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1374 	5.508746e-01 	2.664866e+00 	-8.632671e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1375 	7.458593e+00 	-7.655319e+00 	1.178985e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1376 	8.546703e+00 	8.504091e+00 	-4.193114e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1377 	6.643351e+00 	-5.584268e+00 	2.514051e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1378 	2.601552e+00 	4.028136e-01 	8.660551e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1379 	-1.638902e+00 	-6.239123e+00 	-7.578031e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1380 	4.008901e+00 	-1.038018e+01 	4.542298e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1381 	8.973343e+00 	2.347478e+00 	9.586513e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1382 	-1.379001e+00 	-7.597688e-02 	-2.060705e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1383 	-2.453723e+00 	6.794992e+00 	-2.814794e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1384 	-3.934598e+00 	6.931279e+00 	7.958748e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1385 	-7.441291e+00 	3.085755e+00 	-2.414384e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1386 	8.500942e+00 	-2.300964e+00 	8.563589e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1387 	7.976124e+00 	-6.269859e+00 	-9.317004e-01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1388 	2.559849e+00 	4.762698e+00 	2.621306e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1389 	-3.953872e+00 	-6.670210e+00 	-7.586853e-01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1390 	-2.043225e+00 	-3.436716e+00 	6.604865e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1391 	3.849794e+00 	-4.861161e+00 	9.247994e-01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1392 	8.839433e+00 	-4.229963e+00 	-2.082366e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1393 	-4.109060e+00 	-1.998090e+00 	5.649121e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1394 	2.881316e+00 	-1.046301e+00 	3.290991e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1395 	6.622232e+00 	1.733214e+00 	8.852985e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1396 	-8.452321e+00 	1.050599e+00 	8.963797e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1397 	-8.344120e+00 	8.480310e+00 	-4.066082e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1398 	-5.541111e+00 	1.003535e+00 	4.392479e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1399 	-4.560044e+00 	-3.879714e-01 	-9.816729e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1400 	9.837412e+00 	2.601214e+00 	9.959088e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1401 	-8.859622e+00 	-9.598590e+00 	7.189354e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1402 	-9.010608e+00 	2.084114e+00 	-3.950259e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1403 	8.092814e+00 	-1.015479e+01 	-8.727515e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1404 	2.424953e+00 	1.389305e+00 	-8.204322e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1405 	9.266818e+00 	-5.038785e+00 	7.713071e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1406 	8.540243e+00 	-4.320777e+00 	2.001166e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1407 	8.591477e+00 	5.987373e+00 	-6.762421e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1408 	2.114514e-01 	-4.338512e+00 	-2.676677e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1409 	-5.918803e+00 	-2.530800e-01 	-2.754700e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1410 	5.973697e+00 	2.474753e+00 	-7.193596e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1411 	2.040993e+00 	-2.587064e+00 	-1.069812e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1412 	-9.035620e+00 	-8.005113e-01 	-5.071298e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1413 	7.940191e+00 	-3.386942e+00 	-2.646185e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1414 	-1.517373e+00 	2.041797e+00 	-6.925216e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1415 	5.493262e+00 	1.189264e+00 	9.906733e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1416 	5.483250e+00 	-6.267562e+00 	3.759304e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1417 	-8.270474e+00 	-4.399508e-01 	9.833368e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1418 	-4.150582e+00 	-7.472310e+00 	5.037925e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1419 	8.190713e+00 	-9.304887e-01 	6.237296e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1420 	1.025271e+01 	4.711089e+00 	-6.072904e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1421 	-8.735903e+00 	-5.141389e+00 	9.184073e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1422 	-8.899739e+00 	1.015270e+01 	6.932666e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1423 	1.559451e+00 	4.463661e+00 	-9.119372e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1424 	-3.431502e-01 	-3.941790e+00 	-9.211058e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1425 	6.637736e+00 	2.056411e+00 	-9.033091e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1426 	5.378794e+00 	2.503698e+00 	-2.484086e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1427 	-3.595422e+00 	9.422250e+00 	7.047243e-01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1428 	-8.098025e+00 	2.367959e+00 	-1.012055e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1429 	8.554904e+00 	4.194303e+00 	3.907210e-01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1430 	-6.393661e+00 	2.693748e+00 	-5.767583e-01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1431 	7.325989e+00 	-7.523012e+00 	6.715235e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1432 	-8.624494e+00 	-9.995870e+00 	-7.611692e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1433 	1.855031e+00 	-9.498743e+00 	5.206547e-01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1434 	2.060966e+00 	5.124799e+00 	-5.527635e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1435 	-1.525581e+00 	-8.059182e+00 	7.060611e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1436 	9.698589e+00 	7.582385e-01 	-9.247938e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1437 	-7.353779e+00 	2.389771e+00 	1.971869e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1438 	-9.853453e+00 	-9.637161e+00 	4.946936e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1439 	-7.707851e+00 	-1.460374e+00 	-1.034857e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1440 	-4.345335e+00 	5.208131e+00 	-7.965989e-01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1441 	8.504433e+00 	-7.212140e+00 	3.247096e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1442 	-4.016082e+00 	-4.570469e+00 	6.207139e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
 1443 	5.275524e+00 	-2.508867e+00 	-9.646187e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00
